Pixel,RawADC,RawVoltageV,DarkADC,DarkVoltageV,DarkCorrectedIntensityADC,SmoothedIntensityADC,NormalizedIntensity,SmoothedNormalizedIntensity
21,2554.0,2.058168,3936.0,3.171868,1382.0,1382.7603544907086,0.7901658090337336,0.8001281540817748
22,2552.0,2.056557,3936.0,3.171868,1384.0,1382.7411989552554,0.7913093196112064,0.8001170698160358
23,2555.0,2.058974,3936.0,3.171868,1381.0,1382.7221131396768,0.7895940537449971,0.8001060258933934
24,2543.0,2.049304,3936.0,3.171868,1393.0,1382.7030970439723,0.7964551172098342,0.8000950223138472
25,2554.0,2.058168,3936.0,3.171868,1382.0,1382.6841506681421,0.7901658090337336,0.8000840590773975
26,2555.0,2.058974,3936.0,3.171868,1381.0,1382.665274012186,0.7895940537449971,0.8000731361840442
27,2559.0,2.062198,3936.0,3.171868,1377.0,1382.6272487927647,0.7873070325900514,0.8000511330592617
28,2552.0,2.056557,3936.0,3.171868,1384.0,1382.5905918258757,0.7913093196112064,0.8000299216677462
29,2555.0,2.058974,3936.0,3.171868,1381.0,1382.57450396489,0.7895940537449971,0.8000206124982493
30,2538.0,2.045275,3936.0,3.171868,1398.0,1382.5392326805015,0.7993138936535163,0.8000002029257748
31,2547.0,2.052527,3936.0,3.171868,1389.0,1382.5052947887089,0.7941680960548885,0.7999805649150195
32,2559.0,2.062198,3936.0,3.171868,1377.0,1382.4726728595426,0.7873070325900514,0.7999616883802088
33,2547.0,2.052527,3936.0,3.171868,1389.0,1382.4413494630344,0.7941680960548885,0.7999435632355687
34,2543.0,2.049304,3936.0,3.171868,1393.0,1382.363261460866,0.7964551172098342,0.7998983779590109
35,2554.0,2.058168,3936.0,3.171868,1382.0,1382.2128103297046,0.7901658090337336,0.7998113200783993
36,2555.0,2.058974,3936.0,3.171868,1381.0,1382.1488754620111,0.7895940537449971,0.7997743244504129
37,2555.0,2.058974,3936.0,3.171868,1381.0,1382.0892588690297,0.7895940537449971,0.7997398275729605
38,2554.0,2.058168,3936.0,3.171868,1382.0,1382.03389954587,0.7901658090337336,0.7997077941458326
39,2552.0,2.056557,3936.0,3.171868,1384.0,1381.9442999209632,0.7913093196112064,0.7996559477197688
40,2555.0,2.058974,3936.0,3.171868,1381.0,1381.8614326214142,0.7895940537449971,0.7996079969239519
41,2543.0,2.049304,3936.0,3.171868,1393.0,1381.8909023407657,0.7964551172098342,0.7996250494465162
42,2539.0,2.046081,3936.0,3.171868,1397.0,1381.9197707262015,0.7987421383647799,0.7996417540098738
43,2543.0,2.049304,3936.0,3.171868,1393.0,1381.9480377777218,0.7964551172098342,0.7996581106140249
44,2547.0,2.052527,3936.0,3.171868,1389.0,1381.9853126369965,0.7941680960548885,0.7996796795462324
45,2552.0,2.056557,3936.0,3.171868,1384.0,1382.0213368960267,0.7913093196112064,0.799700524824148
46,2554.0,2.058168,3936.0,3.171868,1382.0,1382.056119269797,0.7901658090337336,0.7997206514906589
47,2555.0,2.058974,3936.0,3.171868,1381.0,1382.080059331621,0.7895940537449971,0.799734504301389
48,2554.0,2.058168,3936.0,3.171868,1382.0,1382.1130333461522,0.7901658090337336,0.7997535845688366
49,2555.0,2.058974,3936.0,3.171868,1381.0,1382.1447829053918,0.7895940537449971,0.7997719563106535
50,2554.0,2.058168,3936.0,3.171868,1382.0,1382.1753167243244,0.7901658090337336,0.7997896245697268
51,2547.0,2.052527,3936.0,3.171868,1389.0,1382.1950343762635,0.7941680960548885,0.7998010341016806
52,2555.0,2.058974,3936.0,3.171868,1381.0,1382.214202984193,0.7895940537449971,0.7998121259317501
53,2552.0,2.056557,3936.0,3.171868,1384.0,1382.2328225481126,0.7913093196112064,0.7998229000599354
54,2555.0,2.058974,3936.0,3.171868,1381.0,1382.2605022096923,0.7895940537449971,0.7998389167734993
55,2555.0,2.058974,3936.0,3.171868,1381.0,1382.286983560933,0.7895940537449971,0.7998542400900935
56,2554.0,2.058168,3936.0,3.171868,1382.0,1382.3122753168195,0.7901658090337336,0.7998688750526054
57,2555.0,2.058974,3936.0,3.171868,1381.0,1382.3363861923353,0.7895940537449971,0.7998828267039216
58,2559.0,2.062198,3936.0,3.171868,1377.0,1382.3593249024655,0.7873070325900514,0.7998961000869297
59,2543.0,2.049304,3936.0,3.171868,1393.0,1382.381100162194,0.7964551172098342,0.7999087002445163
60,2552.0,2.056557,3936.0,3.171868,1384.0,1382.4017206865049,0.7913093196112064,0.7999206322195687
61,2555.0,2.058974,3936.0,3.171868,1381.0,1382.4211951903826,0.7895940537449971,0.7999319010549737
62,2559.0,2.062198,3936.0,3.171868,1377.0,1382.4395323888114,0.7873070325900514,0.7999425117936184
63,2555.0,2.058974,3936.0,3.171868,1381.0,1382.4951775634552,0.7895940537449971,0.7999747106274415
64,2559.0,2.062198,3936.0,3.171868,1377.0,1382.5471057973027,0.7873070325900514,0.8000047586699373
65,2538.0,2.045275,3936.0,3.171868,1398.0,1382.595360665275,0.7993138936535163,0.8000326811355407
66,2538.0,2.045275,3936.0,3.171868,1398.0,1382.6399857422937,0.7993138936535163,0.8000585032386873
67,2539.0,2.046081,3936.0,3.171868,1397.0,1382.6810246032799,0.7987421383647799,0.8000822501938122
68,2554.0,2.058168,3936.0,3.171868,1382.0,1382.7185208231556,0.7901658090337336,0.8001039472153508
69,2539.0,2.046081,3936.0,3.171868,1397.0,1382.7525179768413,0.7987421383647799,0.800123619517738
70,2543.0,2.049304,3936.0,3.171868,1393.0,1382.74462307258,0.7964551172098342,0.8001190511663583
71,2552.0,2.056557,3936.0,3.171868,1384.0,1382.7359133172881,0.7913093196112064,0.8001140113050392
72,2554.0,2.058168,3936.0,3.171868,1382.0,1382.72639742595,0.7901658090337336,0.8001085049766677
73,2539.0,2.046081,3936.0,3.171868,1397.0,1382.71608411355,0.7987421383647799,0.8001025372241312
