Pixel,RawADC,RawVoltageV,DarkADC,DarkVoltageV,DarkCorrectedIntensityADC,SmoothedIntensityADC,NormalizedIntensity,SmoothedNormalizedIntensity
21,2460.0,1.982418,3931.0,3.167839,1471.0,1475.072292537629,0.8091309130913091,0.820704477564604
22,2457.0,1.98,3931.0,3.167839,1474.0,1475.1448561112607,0.8107810781078107,0.8207448506704436
23,2449.0,1.973553,3931.0,3.167839,1482.0,1475.1793709350131,0.8151815181518152,0.8207640541159555
24,2457.0,1.98,3931.0,3.167839,1474.0,1475.2168096359921,0.8107810781078107,0.8207848843557228
25,2441.0,1.967106,3931.0,3.167839,1490.0,1475.2570763493713,0.8195819581958196,0.8208072880522294
26,2441.0,1.967106,3931.0,3.167839,1490.0,1475.3000752103228,0.8195819581958196,0.8208312118679579
27,2461.0,1.983223,3931.0,3.167839,1470.0,1475.34571035402,0.8085808580858086,0.8208566024653924
28,2453.0,1.976777,3931.0,3.167839,1478.0,1475.393885915635,0.812981298129813,0.8208834065070159
29,2460.0,1.982418,3931.0,3.167839,1471.0,1475.4445060303415,0.8091309130913091,0.8209115706553118
30,2461.0,1.983223,3931.0,3.167839,1470.0,1475.4974748333125,0.8085808580858086,0.8209410415727642
31,2453.0,1.976777,3931.0,3.167839,1478.0,1475.5526964597202,0.812981298129813,0.8209717659218557
32,2437.0,1.963883,3931.0,3.167839,1494.0,1475.6100750447376,0.8217821782178217,0.82100369036507
33,2457.0,1.98,3931.0,3.167839,1474.0,1475.6695147235384,0.8107810781078107,0.8210367615648909
34,2457.0,1.98,3931.0,3.167839,1474.0,1475.7693561979745,0.8107810781078107,0.8210923116186278
35,2461.0,1.983223,3931.0,3.167839,1470.0,1475.8684699712228,0.8085808580858086,0.8211474567921253
36,2453.0,1.976777,3931.0,3.167839,1478.0,1475.9667950383937,0.812981298129813,0.8212021631433273
37,2453.0,1.976777,3931.0,3.167839,1478.0,1476.0642703945969,0.812981298129813,0.8212563967301778
38,2453.0,1.976777,3931.0,3.167839,1478.0,1476.160835034943,0.812981298129813,0.8213101236106212
39,2449.0,1.973553,3931.0,3.167839,1482.0,1476.2564279545409,0.8151815181518152,0.8213633098426008
40,2453.0,1.976777,3931.0,3.167839,1478.0,1476.3509881485015,0.812981298129813,0.821415921484061
41,2445.0,1.97033,3931.0,3.167839,1486.0,1476.4444546119348,0.8173817381738174,0.8214679245929457
42,2457.0,1.98,3931.0,3.167839,1474.0,1476.5367663399506,0.8107810781078107,0.8215192852271992
43,2445.0,1.97033,3931.0,3.167839,1486.0,1476.6278623276592,0.8173817381738174,0.8215699694447651
44,2453.0,1.976777,3931.0,3.167839,1478.0,1476.71768157017,0.812981298129813,0.8216199433035876
45,2448.0,1.972747,3931.0,3.167839,1483.0,1476.806163062594,0.8157315731573157,0.8216691728616107
46,2453.0,1.976777,3931.0,3.167839,1478.0,1476.89324580004,0.812981298129813,0.8217176241767782
47,2449.0,1.973553,3931.0,3.167839,1482.0,1476.978868777619,0.8151815181518152,0.8217652633070345
48,2449.0,1.973553,3931.0,3.167839,1482.0,1477.0629709904406,0.8151815181518152,0.8218120563103232
49,2457.0,1.98,3931.0,3.167839,1474.0,1477.145491433615,0.8107810781078107,0.8218579692445884
50,2452.0,1.975971,3931.0,3.167839,1479.0,1477.2263691022522,0.8135313531353136,0.8219029681677743
51,2449.0,1.973553,3931.0,3.167839,1482.0,1477.305542991462,0.8151815181518152,0.8219470191378248
52,2449.0,1.973553,3931.0,3.167839,1482.0,1477.3829520963548,0.8151815181518152,0.8219900882126837
53,2465.0,1.986447,3931.0,3.167839,1466.0,1477.4585354120402,0.8063806380638063,0.8220321414502951
54,2444.0,1.969524,3931.0,3.167839,1487.0,1477.5322319336285,0.817931793179318,0.8220731449086033
55,2452.0,1.975971,3931.0,3.167839,1479.0,1477.6039806562296,0.8135313531353136,0.8221130646455519
