Pixel,RawADC,RawVoltageV,DarkADC,DarkVoltageV,DarkCorrectedIntensityADC,SmoothedIntensityADC,NormalizedIntensity,SmoothedNormalizedIntensity
21,2667.0,2.149231,3936.0,3.171868,1269.0,1266.2037938069655,0.7747252747252747,0.7802294523316123
22,2656.0,2.140366,3936.0,3.171868,1280.0,1266.0685058769568,0.7814407814407814,0.7801460884781363
23,2682.0,2.161319,3936.0,3.171868,1254.0,1265.896681246843,0.7655677655677655,0.7800402108637218
24,2675.0,2.155678,3936.0,3.171868,1261.0,1265.7293884085555,0.7698412698412699,0.7799371257203709
25,2683.0,2.162125,3936.0,3.171868,1253.0,1265.566627362095,0.7649572649572649,0.7798368330480839
26,2675.0,2.155678,3936.0,3.171868,1261.0,1265.4083981074614,0.7698412698412699,0.7797393328468608
27,2682.0,2.161319,3936.0,3.171868,1254.0,1265.2547006446548,0.7655677655677655,0.7796446251167017
28,2682.0,2.161319,3936.0,3.171868,1254.0,1265.1439715403549,0.7655677655677655,0.7795763943083377
29,2680.0,2.159707,3936.0,3.171868,1256.0,1264.9967405958857,0.7667887667887668,0.7794856712195811
30,2687.0,2.165348,3936.0,3.171868,1249.0,1264.8925128698602,0.7625152625152625,0.7794214465331661
31,2667.0,2.149231,3936.0,3.171868,1269.0,1264.790254730283,0.7747252747252747,0.7793584354976371
32,2683.0,2.162125,3936.0,3.171868,1253.0,1264.6900010370905,0.7649572649572649,0.7792966595935397
33,2675.0,2.155678,3936.0,3.171868,1261.0,1264.5917866502205,0.7698412698412699,0.7792361403014214
34,2682.0,2.161319,3936.0,3.171868,1254.0,1264.4956464296092,0.7655677655677655,0.7791768991018283
35,2675.0,2.155678,3936.0,3.171868,1261.0,1264.353569526845,0.7698412698412699,0.7790893519118933
36,2667.0,2.149231,3936.0,3.171868,1269.0,1264.2168828418596,0.7747252747252747,0.7790051261514835
37,2667.0,2.149231,3936.0,3.171868,1269.0,1264.0855776596682,0.7747252747252747,0.7789242164504618
38,2680.0,2.159707,3936.0,3.171868,1256.0,1263.9596452652875,0.7667887667887668,0.7788466174386921
39,2667.0,2.149231,3936.0,3.171868,1269.0,1263.8390769437322,0.7747252747252747,0.7787723237460371
40,2680.0,2.159707,3936.0,3.171868,1256.0,1263.723863980019,0.7667887667887668,0.7787013300023609
41,2671.0,2.152454,3936.0,3.171868,1265.0,1263.6139976591626,0.7722832722832723,0.778633630837526
42,2680.0,2.159707,3936.0,3.171868,1256.0,1263.5094692661796,0.7667887667887668,0.7785692208813965
43,2667.0,2.149231,3936.0,3.171868,1269.0,1263.419879227755,0.7747252747252747,0.7785140158765178
44,2671.0,2.152454,3936.0,3.171868,1265.0,1263.3349604209059,0.7722832722832723,0.7784616892648898
45,2667.0,2.149231,3936.0,3.171868,1269.0,1263.2547128456326,0.7747252747252747,0.7784122410465124
46,2667.0,2.149231,3936.0,3.171868,1269.0,1263.1791365019344,0.7747252747252747,0.7783656712213853
47,2671.0,2.152454,3936.0,3.171868,1265.0,1263.108231389812,0.7722832722832723,0.7783219797895089
48,2667.0,2.149231,3936.0,3.171868,1269.0,1263.0419975092648,0.7747252747252747,0.7782811667508828
49,2666.0,2.148425,3936.0,3.171868,1270.0,1262.9804348602931,0.7753357753357754,0.7782432321055073
50,2667.0,2.149231,3936.0,3.171868,1269.0,1262.923543442897,0.7747252747252747,0.7782081758533822
51,2682.0,2.161319,3936.0,3.171868,1254.0,1262.871323257076,0.7655677655677655,0.7781759979945075
52,2667.0,2.149231,3936.0,3.171868,1269.0,1262.8237743028305,0.7747252747252747,0.7781466985288833
53,2682.0,2.161319,3936.0,3.171868,1254.0,1262.7808965801603,0.7655677655677655,0.7781202774565095
54,2675.0,2.155678,3936.0,3.171868,1261.0,1262.7426900890657,0.7698412698412699,0.7780967347773862
55,2680.0,2.159707,3936.0,3.171868,1256.0,1262.7091548295466,0.7667887667887668,0.7780760704915134
56,2675.0,2.155678,3936.0,3.171868,1261.0,1262.680290801603,0.7698412698412699,0.7780582845988911
57,2664.0,2.146813,3936.0,3.171868,1272.0,1262.6560980052345,0.7765567765567766,0.7780433770995192
58,2682.0,2.161319,3936.0,3.171868,1254.0,1262.6365764404418,0.7655677655677655,0.7780313479933979
59,2659.0,2.142784,3936.0,3.171868,1277.0,1262.6217261072243,0.7796092796092796,0.778022197280527
60,2664.0,2.146813,3936.0,3.171868,1272.0,1262.6115470055822,0.7765567765567766,0.7780159249609065
61,2667.0,2.149231,3936.0,3.171868,1269.0,1262.6060391355159,0.7747252747252747,0.7780125310345367
62,2667.0,2.149231,3936.0,3.171868,1269.0,1262.6436390637043,0.7747252747252747,0.7780356999521483
63,2666.0,2.148425,3936.0,3.171868,1270.0,1262.7217497248319,0.7753357753357754,0.7780838314130165
64,2667.0,2.149231,3936.0,3.171868,1269.0,1262.7993723468394,0.7747252747252747,0.7781316621462315
65,2666.0,2.148425,3936.0,3.171868,1270.0,1262.8765766496015,0.7753357753357754,0.7781792351128869
66,2667.0,2.149231,3936.0,3.171868,1269.0,1263.0014780613415,0.7747252747252747,0.7782561988374895
67,2667.0,2.149231,3936.0,3.171868,1269.0,1263.1420725452792,0.7747252747252747,0.7783428325671783
68,2667.0,2.149231,3936.0,3.171868,1269.0,1263.277956580213,0.7747252747252747,0.7784265637380021
69,2667.0,2.149231,3936.0,3.171868,1269.0,1263.4092608909054,0.7747252747252747,0.7785074729020098
70,2664.0,2.146813,3936.0,3.171868,1272.0,1263.536116202122,0.7765567765567766,0.7785856406112522
71,2659.0,2.142784,3936.0,3.171868,1277.0,1263.6586532386261,0.7796092796092796,0.7786611474177786
72,2680.0,2.159707,3936.0,3.171868,1256.0,1263.7770027251827,0.7667887667887668,0.7787340738736394
73,2666.0,2.148425,3936.0,3.171868,1270.0,1263.8720771032165,0.7753357753357754,0.778792658305519
74,2667.0,2.149231,3936.0,3.171868,1269.0,1263.9645239134884,0.7747252747252747,0.7788496236411948
75,2683.0,2.162125,3936.0,3.171868,1253.0,1264.0544564507952,0.7649572649572649,0.7789050396924442
76,2682.0,2.161319,3936.0,3.171868,1254.0,1264.1419880099318,0.7655677655677655,0.778958976271043
77,2687.0,2.165348,3936.0,3.171868,1249.0,1264.1791861773452,0.7625152625152625,0.7789818976253547
78,2671.0,2.152454,3936.0,3.171868,1265.0,1264.217456287825,0.7722832722832723,0.7790054795064756
79,2682.0,2.161319,3936.0,3.171868,1254.0,1264.2568680612458,0.7655677655677655,0.7790297648754991
80,2671.0,2.152454,3936.0,3.171868,1265.0,1264.2206180841224,0.7722832722832723,0.7790074277920561
81,2675.0,2.155678,3936.0,3.171868,1261.0,1264.190843340321,0.7698412698412699,0.7789890807201526
82,2683.0,2.162125,3936.0,3.171868,1253.0,1264.1675438298419,0.7649572649572649,0.7789747236597887
83,2683.0,2.162125,3936.0,3.171868,1253.0,1264.1507195526844,0.7649572649572649,0.778964356610964
84,2680.0,2.159707,3936.0,3.171868,1256.0,1264.1788070755288,0.7667887667887668,0.7789816640244099
85,2683.0,2.162125,3936.0,3.171868,1253.0,1264.2492093330586,0.7649572649572649,0.7790250455994013
86,2683.0,2.162125,3936.0,3.171868,1253.0,1264.3209275532147,0.7649572649572649,0.7790692380650283
87,2667.0,2.149231,3936.0,3.171868,1269.0,1264.3940314558718,0.7747252747252747,0.7791142843823845
88,2675.0,2.155678,3936.0,3.171868,1261.0,1264.4685907609037,0.7698412698412699,0.7791602275125629
89,2682.0,2.161319,3936.0,3.171868,1254.0,1264.5446751881857,0.7655677655677655,0.7792071104166575
90,2667.0,2.149231,3936.0,3.171868,1269.0,1264.6223544575912,0.7747252747252747,0.7792549760557609
91,2687.0,2.165348,3936.0,3.171868,1249.0,1264.6632617223147,0.7625152625152625,0.7792801829402354
92,2667.0,2.149231,3936.0,3.171868,1269.0,1264.7085003342268,0.7747252747252747,0.7793080587826305
93,2687.0,2.165348,3936.0,3.171868,1249.0,1264.7965417199443,0.7625152625152625,0.7793623095142244
94,2683.0,2.162125,3936.0,3.171868,1253.0,1264.8479505407286,0.7649572649572649,0.779393987413376
95,2671.0,2.152454,3936.0,3.171868,1265.0,1264.9038301484495,0.7722832722832723,0.7794284201926346
96,2671.0,2.152454,3936.0,3.171868,1265.0,1264.9642154030446,0.7722832722832723,0.7794656293325471
97,2667.0,2.149231,3936.0,3.171868,1269.0,1265.0675777311315,0.7747252747252747,0.779529320764392
98,2667.0,2.149231,3936.0,3.171868,1269.0,1265.1729183606494,0.7747252747252747,0.7795942312172583
99,2671.0,2.152454,3936.0,3.171868,1265.0,1265.198170027608,0.7722832722832723,0.7796097911882346
100,2667.0,2.149231,3936.0,3.171868,1269.0,1265.2202058653659,0.7747252747252747,0.7796233695787824
