Pixel,RawADC,RawVoltageV,DarkADC,DarkVoltageV,DarkCorrectedIntensityADC,SmoothedIntensityADC,NormalizedIntensity,SmoothedNormalizedIntensity
21,1679.0,1.35304,3944.0,3.178315,2265.0,2257.378264306313,0.9100040176777823,0.8860628704539767
22,1698.0,1.368352,3944.0,3.178315,2246.0,2257.1433754354352,0.9023704298915227,0.885970672212123
23,1690.0,1.361905,3944.0,3.178315,2254.0,2256.8599223146425,0.9055845721173162,0.8858594116007226
24,1696.0,1.36674,3944.0,3.178315,2248.0,2256.5793451386635,0.9031739654479711,0.8857492798510451
25,1698.0,1.368352,3944.0,3.178315,2246.0,2256.3017484873094,0.9023704298915227,0.8856403180126079
26,1696.0,1.36674,3944.0,3.178315,2248.0,2256.0272369403915,0.9031739654479711,0.8855325671349279
27,1696.0,1.36674,3944.0,3.178315,2248.0,2255.7559150777206,0.9031739654479711,0.885426068267522
28,1698.0,1.368352,3944.0,3.178315,2246.0,2255.4878874791084,0.9023704298915227,0.8853208624599078
29,1698.0,1.368352,3944.0,3.178315,2246.0,2255.2136495826967,0.9023704298915227,0.885213218995131
30,1696.0,1.36674,3944.0,3.178315,2248.0,2254.943564376295,0.9031739654479711,0.8851072055382657
31,1688.0,1.360293,3944.0,3.178315,2256.0,2254.677727724731,0.9063881076737645,0.8850028597180366
32,1691.0,1.362711,3944.0,3.178315,2253.0,2254.416235492832,0.905182804339092,0.8849002191631675
33,1691.0,1.362711,3944.0,3.178315,2253.0,2254.1591835454255,0.905182804339092,0.8847993215023827
34,1691.0,1.362711,3944.0,3.178315,2253.0,2253.887449463998,0.905182804339092,0.8846926608314634
35,1698.0,1.368352,3944.0,3.178315,2246.0,2253.573600221025,0.9023704298915227,0.8845694691778909
36,1696.0,1.36674,3944.0,3.178315,2248.0,2253.2690062913603,0.9031739654479711,0.88444991040659
37,1696.0,1.36674,3944.0,3.178315,2248.0,2253.02174824329,0.9031739654479711,0.8843528570330903
38,1696.0,1.36674,3944.0,3.178315,2248.0,2252.7901780384273,0.9031739654479711,0.884261961429249
39,1696.0,1.36674,3944.0,3.178315,2248.0,2252.5641157036307,0.9031739654479711,0.8841732277666464
40,1698.0,1.368352,3944.0,3.178315,2246.0,2252.3340392470736,0.9023704298915227,0.8840829184867423
41,1688.0,1.360293,3944.0,3.178315,2256.0,2252.1102942265984,0.9063881076737645,0.883995094413025
42,1690.0,1.361905,3944.0,3.178315,2254.0,2251.902568218732,0.9055845721173162,0.8839135580991035
43,1696.0,1.36674,3944.0,3.178315,2248.0,2251.719899533674,0.9031739654479711,0.8838418572495012
44,1698.0,1.368352,3944.0,3.178315,2246.0,2251.5899042136216,0.9023704298915227,0.8837908316733927
45,1696.0,1.36674,3944.0,3.178315,2248.0,2251.4613947983885,0.9031739654479711,0.8837403893425072
46,1691.0,1.362711,3944.0,3.178315,2253.0,2251.334519442708,0.905182804339092,0.8836905884103277
47,1683.0,1.356264,3944.0,3.178315,2261.0,2251.2094263013128,0.9083969465648855,0.8836414870303368
48,1690.0,1.361905,3944.0,3.178315,2254.0,2251.086263528937,0.9055845721173162,0.8835931433560178
49,1699.0,1.369158,3944.0,3.178315,2245.0,2250.9651792803124,0.9019686621132985,0.8835456155408531
50,1698.0,1.368352,3944.0,3.178315,2246.0,2250.798276001822,0.9023704298915227,0.8834801029059679
51,1690.0,1.361905,3944.0,3.178315,2254.0,2250.636993888195,0.9055845721173162,0.8834167966826321
52,1696.0,1.36674,3944.0,3.178315,2248.0,2250.481437519241,0.9031739654479711,0.8833557379203626
53,1698.0,1.368352,3944.0,3.178315,2246.0,2250.331711474772,0.9023704298915227,0.8832969676686765
54,1696.0,1.36674,3944.0,3.178315,2248.0,2250.1879203345993,0.9031739654479711,0.8832405269770911
55,1691.0,1.362711,3944.0,3.178315,2253.0,2250.0501686785346,0.905182804339092,0.8831864568951238
56,1691.0,1.362711,3944.0,3.178315,2253.0,2249.9185610863883,0.905182804339092,0.8831347984722911
57,1696.0,1.36674,3944.0,3.178315,2248.0,2249.7932021379734,0.9031739654479711,0.883085592758111
58,1691.0,1.362711,3944.0,3.178315,2253.0,2249.6741964131,0.905182804339092,0.8830388808021005
59,1696.0,1.36674,3944.0,3.178315,2248.0,2249.6096941999303,0.9031739654479711,0.8830135624861338
