Pixel,RawADC,RawVoltageV,DarkADC,DarkVoltageV,DarkCorrectedIntensityADC,SmoothedIntensityADC,NormalizedIntensity,SmoothedNormalizedIntensity
21,2575.0,2.075092,3936.0,3.171868,1361.0,1363.4763784708591,0.7889855072463768,0.7950496931795075
22,2547.0,2.052527,3936.0,3.171868,1389.0,1363.4807281195147,0.8052173913043478,0.7950522294807472
23,2559.0,2.062198,3936.0,3.171868,1377.0,1363.47626169007,0.7982608695652174,0.7950496250840626
24,2571.0,2.071868,3936.0,3.171868,1365.0,1363.4732027305868,0.7913043478260869,0.7950478413899429
25,2571.0,2.071868,3936.0,3.171868,1365.0,1363.471507666144,0.7913043478260869,0.7950468529896403
26,2568.0,2.069451,3936.0,3.171868,1368.0,1363.45191463848,0.7930434782608695,0.7950354282001253
27,2579.0,2.078315,3936.0,3.171868,1357.0,1363.4348968886718,0.7866666666666666,0.7950255050676257
28,2584.0,2.082344,3936.0,3.171868,1352.0,1363.3339111367993,0.783768115942029,0.7949666197856292
29,2571.0,2.071868,3936.0,3.171868,1365.0,1363.241222049964,0.7913043478260869,0.7949125723292795
30,2571.0,2.071868,3936.0,3.171868,1365.0,1363.195126755097,0.7913043478260869,0.7948856939391439
31,2571.0,2.071868,3936.0,3.171868,1365.0,1363.1544521804535,0.7913043478260869,0.7948619763972773
32,2570.0,2.071062,3936.0,3.171868,1366.0,1363.1190937462225,0.7918840579710145,0.7948413587226842
33,2575.0,2.075092,3936.0,3.171868,1361.0,1363.1369925809418,0.7889855072463768,0.7948517956200714
34,2568.0,2.069451,3936.0,3.171868,1368.0,1363.1567520648057,0.7930434782608695,0.7948633174710042
35,2584.0,2.082344,3936.0,3.171868,1352.0,1363.1302654845742,0.783768115942029,0.7948478730175331
36,2571.0,2.071868,3936.0,3.171868,1365.0,1363.1087638753525,0.7913043478260869,0.7948353353248495
37,2584.0,2.082344,3936.0,3.171868,1352.0,1363.0921426573286,0.783768115942029,0.7948256434119577
