Pixel,MeanIntensityADC,StdIntensityADC,CVIntensity,MeanSmoothedIntensityADC,MeanSmoothedNormalizedIntensity,StdSmoothedNormalizedIntensity,MeanReferenceCorrectedRatio,StdReferenceCorrectedRatio,MeanReferenceCorrectedRatioNormalizedMax
21,1477.4,7.021395872616783,0.004752535449178816,1478.1324822279767,0.822564576955045,0.0019715897083957728,0.6439614399977013,0.00213739097171047,0.8721869427148666
22,1478.8,7.19027120489902,0.004862233706315269,1478.098824261479,0.8225458717582155,0.0019436420828686238,0.643977654138183,0.0021142132331535136,0.8722089434262201
23,1485.8,5.890670590009257,0.003964645706023191,1478.0592143093156,0.8225238554717006,0.0019203062665614037,0.6439991317299631,0.0020932850631891547,0.8722380729280783
24,1479.2,7.791020472312982,0.005267050075928192,1478.017896045933,0.8225008871383098,0.001897155854908933,0.6440190800573556,0.0020728272650464893,0.8722651293929831
25,1478.2,11.233877335986895,0.0075997005384838955,1477.976926381922,0.8224781122484737,0.0018736531412967296,0.6440383950894348,0.00205229136206843,0.8722913275287114
26,1482.8,8.228000972289685,0.005548962080044298,1477.922856004938,0.8224480408611186,0.0018524404335953162,0.6440512156862117,0.0020348734962878628,0.8723087210094016
27,1476.2,8.983317872590282,0.00608543413669576,1477.8585192021696,0.8224122590904731,0.0018176485828854379,0.644058775897687,0.0020090156972991688,0.872318994670378
28,1475.2,3.6331804249169903,0.0024628392251335347,1477.7962173482306,0.8223776093571449,0.00178281834809385,0.6440664361195062,0.001983292291722976,0.872329403356338
29,1472.8,12.637246535539298,0.008580422688443303,1477.7455404118264,0.8223494348936852,0.0017412375864935595,0.6440702837314728,0.0019519092858310632,0.8723346573558736
30,1474.0,6.2048368229954285,0.004209522946401241,1477.6731488719847,0.8223091725658793,0.0016918922700913364,0.6440644260561387,0.0019176331605596675,0.8723267615274046
31,1477.4,16.637307474468336,0.011261207171022292,1477.5959651365854,0.8222662508131675,0.0016423114366387295,0.6440508356160726,0.0018809015738779277,0.8723084020250805
32,1474.0,12.884098726725126,0.008740908227086246,1477.5221645580846,0.82222521057127,0.0015940294826883557,0.64403882788973,0.0018453479427672959,0.8722921845899776
33,1476.2,3.03315017762062,0.0020547013803147406,1477.4459433055501,0.8221827996783757,0.001543179256328434,0.6440258608685645,0.0018167499558735076,0.8722746369006222
34,1478.2,6.572670690061994,0.0044464014951035,1477.3561216228431,0.8221328398182506,0.0014787771015422019,0.6440070487592079,0.0017747143217888032,0.8722492005433875
35,1475.4,10.430723848324238,0.0070697599622639535,1477.263433756106,0.8220812762936228,0.0014221346325684096,0.6439870581735974,0.001740149185263486,0.872222157804862
36,1478.0,8.06225774829855,0.005454842860824458,1477.1760271698436,0.8220326512960577,0.001368413419615728,0.6439694286169823,0.0017076414939819306,0.8721983119817226
37,1472.8,3.0331501776206204,0.0020594447159292643,1477.0861483168399,0.8219826423603631,0.0013229234709789244,0.6439507678385242,0.0016825760037895968,0.8721730598014983
38,1474.8,4.604345773288536,0.003122013678660521,1477.0096250029496,0.8219400637293471,0.0012891006062215038,0.643937964016024,0.001664162637309953,0.8721557367114651
39,1476.0,6.96419413859206,0.004718288711783238,1476.9535519225774,0.8219088719447715,0.001255091675908063,0.6439340986768217,0.0016433936617684737,0.8721505289525696
40,1480.8,5.974947698515862,0.004034945771553122,1476.9033712173787,0.8218809345761346,0.0012277095542700838,0.6439328131883223,0.0016354026949037682,0.8721487819081613
41,1477.2,5.761944116355173,0.003900584969100442,1476.872353542519,0.8218636689347878,0.001200074814651376,0.6439398817807829,0.0016245584872183175,0.8721583602410291
42,1475.6,4.33589667773576,0.002938395688354405,1476.8728623233014,0.8218639596088904,0.001174799276564293,0.6439552876617902,0.0016102321913560051,0.872179244871951
43,1479.6,11.76010204037363,0.007948163044318486,1476.874085732795,0.8218646480975851,0.0011516111539490123,0.6439713448002429,0.0015968961879406704,0.87220101144422
44,1476.0,12.668859459319927,0.008583238116070412,1476.8760133130186,0.8218657285663549,0.0011304178375513001,0.6439880315776751,0.0015844846533409126,0.8722236306567769
45,1473.8,5.215361924162119,0.003538717549302564,1476.886321919327,0.8218714807818317,0.0011038645055122644,0.6440086784911732,0.0015667154547350124,0.8722516221145453
46,1478.2,10.963576058932597,0.007416842145130968,1476.900638024008,0.8218794586865844,0.0010795122836898972,0.6440313615730502,0.0015517725330496791,0.8722823653379521
47,1473.0,11.76860229593982,0.007989546704643462,1476.9014019795302,0.8218798892566965,0.0010568695906331739,0.6440484064498964,0.0015399808880712902,0.872305463746455
48,1480.4,8.792041856133306,0.005938963696388345,1476.9029755570923,0.8218807537944863,0.0010368367029744661,0.6440660586281011,0.0015362235042960808,0.8723293621908818
49,1477.2,7.259476565152615,0.0049143491505230265,1476.8938155857124,0.8218756585607754,0.001017072252978811,0.6440792670181894,0.0015272179203298473,0.8723472592782875
50,1474.8,9.418067742376884,0.006385996570637974,1476.8900636106787,0.8218735849864057,0.0009903831448227253,0.6440950537250387,0.0015104706360376413,0.8723686629578064
51,1474.6,12.953763931769021,0.008784595098175113,1476.8895154381678,0.8218732837927666,0.0009822799066772578,0.6441124405267685,0.0015056382538349903,0.8723922203933443
52,1483.6,8.203657720797475,0.005529561688323992,1476.8824129002771,0.8218693278018288,0.0009825882144212546,0.6441271545078209,0.001507251108790785,0.8724121493074476
53,1473.4,5.9833101206606365,0.004060886467124092,1476.9000072334456,0.8218791265806565,0.000970805925396076,0.6441528086077632,0.00149937194699542,0.8724469071514349
54,1482.8,7.155417527999327,0.004825612036686895,1476.9426376248616,0.8219028680468222,0.000957478426552437,0.6441895345634425,0.0014864979448403041,0.8724966757131309
55,1478.6,4.61519230368573,0.0031213257836370423,1476.9432703327207,0.8219032119682073,0.0009625897337299859,0.6442080776443282,0.001492014358330427,0.8725217840584996
56,1477.4,6.3874877690685254,0.004323465391274215,1477.0238048052765,0.8219480305383419,0.0009628249282790302,0.6442615903758002,0.001491349085340644,0.8725942696471327
57,1479.2,8.5848704125339,0.005803725265369051,1477.0828082119642,0.8219808840124341,0.0009619687509652015,0.6443058134762814,0.0014831380826850755,0.8726541945469037
58,1487.2,6.300793600809346,0.004236682087687833,1477.1541743467553,0.8220206005358495,0.0009616836216678525,0.6443555139715006,0.0014822429010163168,0.8727215159888404
59,1485.6,6.730527468185536,0.004530511219834098,1477.2176844461148,0.8220559470968037,0.000959694667733757,0.6444018552397093,0.0014798825552655344,0.872784288699115
60,1481.2,6.300793600809346,0.004253843910889377,1477.2774941631478,0.8220892347475168,0.0009573933072361613,0.6444466327125667,0.0014772598006448324,0.8728449436621286
61,1484.4,3.7148351242013424,0.0025025836191062668,1477.3374959584348,0.8221226285946932,0.000957928554234443,0.644488825503583,0.0014760546499366838,0.8729020964869738
62,1480.0,4.847679857416329,0.0032754593631191416,1477.4070880710253,0.8221613652268452,0.0009581523918385038,0.6445272945560219,0.0014721874765348023,0.8729542140999286
63,1479.0,9.16515138991168,0.006196856923537309,1477.4719610196266,0.8221974756355201,0.0009582525323670304,0.6445644299524942,0.001468285004410759,0.8730045251464077
64,1483.2,8.228000972289685,0.005547465596203941,1477.536022951791,0.8222331384927305,0.0009538288273499587,0.6446019098046691,0.0014609347247009023,0.8730553068368356
65,1476.4,8.018728078691781,0.0054312707116579385,1477.60868779354,0.8222735940328336,0.0009384187514589925,0.6446438143495197,0.001446895993502081,0.8731120864799164
66,1484.4,10.285912696499032,0.00692934026980533,1477.6756617505525,0.8223108819107006,0.0009234353569311427,0.6446838808334105,0.0014333148392532103,0.8731663756284676
67,1483.0,7.648529270389178,0.005157470849891556,1477.7331813440157,0.822342903345997,0.0009067868750367638,0.6447177374515165,0.0014213493115792974,0.8732122479001634
68,1488.0,3.605551275463989,0.002423085534586014,1477.785430114985,0.8223719911619958,0.0008905659447804333,0.6447500675927648,0.0014097727742425005,0.8732560520027842
69,1479.6,10.597169433391164,0.0071621853429245505,1477.8305629269883,0.8223971177562245,0.0008745276862883607,0.6447800368490701,0.0013988545250193326,0.8732966566497584
70,1476.0,10.464224768228174,0.0070895831763063515,1477.8707081534862,0.8224194683779806,0.000858910530250384,0.6448085444179641,0.0013883184496290774,0.8733352809116403
71,1478.8,8.927485648266257,0.0060369797459198385,1477.8867224600044,0.8224283925793326,0.0008356828418009345,0.6448299118667332,0.001373953912883786,0.8733642343086718
72,1488.4,6.4265076052238514,0.0043177288398440275,1477.9184158947453,0.822446038783317,0.0008211325847995004,0.6448558898401966,0.0013643887512858625,0.8733994310382218
73,1475.6,4.33589667773576,0.002938395688354405,1477.9261108772675,0.8224503189140115,0.0008171554557637823,0.6448720251896095,0.0013639055329800708,0.8734212823346057
74,1477.8,7.52994023880668,0.005095371659769035,1477.9111808890939,0.8224420209148675,0.0008179503543405824,0.6448788872608974,0.0013593949770890682,0.8734305906473925
