Pixel,MeanIntensityADC,StdIntensityADC,CVIntensity,MeanSmoothedIntensityADC,MeanSmoothedNormalizedIntensity,StdSmoothedNormalizedIntensity,MeanReferenceCorrectedRatio,StdReferenceCorrectedRatio,MeanReferenceCorrectedRatioNormalizedMax
21,1282.7,10.365809182114052,0.008081242053569854,1280.661763006468,0.7888360571554257,0.002773928189381645,0.5579315812156306,0.0025753961419444043,0.8364183404362455
22,1282.9,7.924645102463581,0.006177133917268361,1280.5529065779906,0.7887690787494614,0.002712512114291439,0.5579109077432323,0.002528212578831601,0.83638742636952
23,1281.9,10.597169433391164,0.008266767636626229,1280.4446462544379,0.7887024676164222,0.0026514823117662844,0.5578972969641602,0.002481104834737573,0.8363671002832345
24,1280.3,2.949576240750525,0.00230381648109859,1280.3408675244032,0.788638616678083,0.002589265870509636,0.5578849551611095,0.002433266820524651,0.8363486757150049
25,1272.7,4.8166378315169185,0.0037845822515258257,1280.2202124016044,0.7885643639858454,0.002532598782683572,0.5578645757174182,0.002389570076911721,0.8363181951296083
26,1284.3,7.19027120489902,0.0055985916101370554,1280.1011913383588,0.7884911182333789,0.0024760281564270444,0.5578442238260394,0.002345697892136035,0.8362877561957051
27,1278.1,2.559296778413945,0.0020024229547092915,1279.983833965613,0.7884188976192453,0.0024196543934537416,0.5578239124796396,0.002301701533720194,0.8362573783363836
28,1279.7,7.90253124005214,0.006175299867197108,1279.868169914313,0.7883477203420064,0.0023635823600597805,0.5578036546734927,0.0022576335804518587,0.8362270809786262
29,1273.5,4.387482193696061,0.003445215699800598,1279.744619673736,0.788271679251308,0.0023111246904128514,0.557772267116694,0.0022166348555933547,0.8361800895672458
30,1272.7,6.591661399070799,0.005179273512273748,1279.6234712828268,0.7881971182560413,0.0022592021484189972,0.5577417152290267,0.0021756251699919017,0.8361343516864945
31,1281.1,3.9433488306260713,0.0030780960351464146,1279.4893710308766,0.7881145991949917,0.0021877847428326356,0.5577006286005562,0.0021197193779470863,0.8360728420646513
32,1275.5,8.455767262643882,0.006629374568909354,1279.35106597331,0.7880294821241909,0.00211797917789234,0.557657800846165,0.002066283998683718,0.8360087144060419
33,1277.9,7.317786550590281,0.005726415643313468,1279.212926151845,0.7879444668575417,0.002052267449699506,0.5576151261114249,0.002014730317379772,0.8359448166153225
34,1277.7,10.437911668528336,0.008169297697838565,1279.067523959678,0.7878549788898683,0.001994845113053446,0.5575693559682631,0.0019669790732510825,0.8358762803598146
35,1278.9,4.852834223420372,0.0037945376678554786,1278.9348533137497,0.7877733398037012,0.001941225769062204,0.5575291955119097,0.0019190966484526862,0.8358161602226353
