Pixel,MeanIntensityADC,StdIntensityADC,CVIntensity,MeanSmoothedIntensityADC,MeanSmoothedNormalizedIntensity,StdSmoothedNormalizedIntensity,MeanReferenceCorrectedRatio,StdReferenceCorrectedRatio,MeanReferenceCorrectedRatioNormalizedMax
21,1455.4,29.541073101700277,0.020297562939192163,1452.6878386751912,0.8042658106402063,0.0035132812878758924,0.6328762568361876,0.012511220421882413,0.8530195126305614
22,1454.0,27.2649041810163,0.018751653494509146,1452.5181488676267,0.8041721486805576,0.00348896244299997,0.6328326731254051,0.012492456259030464,0.8529610693281929
23,1448.6,33.7368492897603,0.023289278813861867,1452.3347054204671,0.8040709187363259,0.0034654507006674547,0.6327908112322355,0.012471649920148811,0.8529049968630401
24,1443.2,32.33535217065062,0.02240531608276789,1452.1366741354166,0.8039613705396466,0.0034570876714182922,0.6327418142203437,0.012464994512880282,0.8528390510026762
25,1448.6,27.297893691638553,0.018844328104127128,1451.9348676934746,0.8038497635082148,0.0034462855740103483,0.6326903927064811,0.012456377041284192,0.8527698701316861
26,1451.2,28.7849787215485,0.019835294047373553,1451.7375119940054,0.803740627445627,0.003434975437085357,0.632640131153024,0.012447356746376646,0.8527022599623105
27,1446.0,32.03708788264002,0.022155662436127262,1451.5446192379877,0.8036339688992543,0.0034231685308282653,0.6325910352582282,0.012437945737312644,0.8526362279567469
28,1443.2,22.684245634360423,0.015718019425138872,1451.3562016263986,0.8035297944164672,0.0034108764387157597,0.6325431107130701,0.012428156188421028,0.852571781567281
29,1451.6,25.083361018810855,0.017279802300090148,1451.1722713602169,0.8034281105446371,0.0033981110356650092,0.6324884163059258,0.0124178443118864,0.8524982170297003
30,1439.4,29.02025154956448,0.020161353028737308,1450.9870751554186,0.803325932605419,0.003364734901776752,0.6324329290873587,0.012393879261738426,0.8524238021960062
31,1446.0,29.7636523296453,0.0205834386788695,1450.8067802577802,0.8032264604817447,0.003332226884779945,0.6323740326782186,0.012370380261956493,0.8523447841386378
32,1453.6,25.907045373797448,0.0178226784354688,1450.6313936392899,0.8031296980081019,0.0033005891313027504,0.6323173789673229,0.012347458740588367,0.8522687807170385
33,1446.2,29.38664662733739,0.020319905011296772,1450.460922271935,0.8030356490189773,0.0032698234772970017,0.6322629591661526,0.012325114968132225,0.852195780058255
34,1445.6,22.982058219402365,0.015897937340483097,1450.303060441039,0.8029486962280219,0.0032316855477117845,0.632214115534375,0.012296037778476373,0.8521304172210694
35,1437.4,29.260468212248412,0.02035652442761125,1450.1496083921897,0.802864168720345,0.00319498591846617,0.6321672620336871,0.012268031036483641,0.8520677197240849
36,1445.0,27.59302448083573,0.019095518671858637,1450.0005800693623,0.8027820743018463,0.0031597179473496963,0.6321223929084236,0.012241088614350915,0.852007679899381
37,1445.6,29.481774030746518,0.020394143629459408,1449.8694422148692,0.8027097908833044,0.003137962205560117,0.6320853672913924,0.012221177184945522,0.8519581133318388
38,1451.6,29.22627242738971,0.020133833306275634,1449.739925173153,0.8026383998412449,0.0031166956599482584,0.6320490807680952,0.012201594962162578,0.8519095376247294
39,1446.0,25.987977989832146,0.017972322261294707,1449.612184942433,0.8025679508002662,0.0030981960376230484,0.6320135894095982,0.01218451759469636,0.8518619894640675
40,1441.6,30.094434701452688,0.020875717745180832,1449.4902194345975,0.8025006788501713,0.0030820153619272044,0.6319806243790475,0.01216884772489101,0.85181782530031
41,1449.2,23.378943517618584,0.016132309907272,1449.371999627007,0.8024354725163058,0.00306627988250312,0.631949289224285,0.012153671031085275,0.8517758493087195
42,1447.2,27.902956832565255,0.019280650105420988,1449.2575499216173,0.8023723452910486,0.0030509750535297974,0.6319142874544184,0.012138885219150223,0.8517289225684082
43,1449.2,28.958159471900146,0.019982169108404738,1449.133441922046,0.8023036476282428,0.0030501979277161983,0.6318754052255643,0.012137387558993292,0.8516765289073103
44,1446.0,33.73981327749162,0.023333204202967927,1449.014061801448,0.8022375738316784,0.0030488296854581545,0.6318388984425253,0.012135523524039828,0.8516273436693254
45,1446.6,37.02262821572774,0.025592857884506943,1448.914796387473,0.8021825921131039,0.0030472700620537457,0.6318114599742186,0.01213596522604739,0.8515903334964113
46,1444.2,29.95955607147743,0.02074474177501553,1448.8288535699708,0.8021349673333452,0.003045517945654708,0.6317901118245854,0.012137407975177657,0.8515615123190976
47,1452.8,27.06612273673494,0.018630315760417772,1448.751766570897,0.8020922449437415,0.0030415986236661885,0.6317728897479853,0.012138583976799044,0.8515382519875327
48,1446.0,31.038282813325868,0.02146492587366934,1448.67741520539,0.8020510485556596,0.003037154142698257,0.6317571082710655,0.012139139068881151,0.8515169455047097
49,1453.4,27.697924109940075,0.01905733047333155,1448.6058395623768,0.8020114000696579,0.003032197026243233,0.6317427681648088,0.012139090309349001,0.8514975935993272
50,1444.0,20.961273816254582,0.014516117601284337,1448.5370797307853,0.801973321386295,0.0030267404855360966,0.6317298702050558,0.012138454784252422,0.8514801970066269
51,1449.6,36.24465477832559,0.025003211077763238,1448.4711757995426,0.8019368344061297,0.0030207983714212938,0.6317184151721215,0.01213724960549696,0.8514647564678747
52,1457.4,34.7875696190464,0.023869610003462605,1448.4235424842495,0.8019107187880483,0.0029979321345835652,0.6317151093365438,0.0121208531973035,0.8514605712943972
53,1445.6,23.24166517270223,0.016077521563850464,1448.3970247043744,0.8018959279315441,0.0029942238578896012,0.6317211773802761,0.012125723141658372,0.8514686313227624
54,1449.2,28.2236602870712,0.019475338315671543,1448.3788469901579,0.8018857468549749,0.002990943576153853,0.6317310310809184,0.012131100303928747,0.8514817855148216
