Pixel,MeanIntensityADC,StdIntensityADC,CVIntensity,MeanSmoothedIntensityADC,MeanSmoothedNormalizedIntensity,StdSmoothedNormalizedIntensity,MeanReferenceCorrectedRatio,StdReferenceCorrectedRatio,MeanReferenceCorrectedRatioNormalizedMax
21,1386.3,6.88839603971781,0.004968907191601969,1383.4091304275914,0.800969917211029,0.0019248547209249419,0.6026943771598405,0.0018754895877554725,0.8492568321292572
22,1376.7,6.476881965884511,0.004704642962071992,1383.2698160005448,0.8008892775884895,0.0018994026302567605,0.6026625801514089,0.001854329713209559,0.8492120400641466
23,1384.1,9.330058949438637,0.006740885015127981,1383.1238469858,0.8008047965200316,0.0018802207353475816,0.6026352313294108,0.0018332510152936036,0.8491735273065768
24,1385.3,7.496665925596525,0.00541158299689347,1382.9794806566647,0.8007212438217778,0.0018620009075495216,0.602607840712522,0.001812460127175899,0.849134956280392
25,1379.7,6.058052492344384,0.004390847642490674,1382.8367605880603,0.8006386446925136,0.001844766204016863,0.6025804273819012,0.0017919738139282944,0.8490963538433748
26,1379.7,8.258329128825032,0.005985597687051556,1382.6880430415724,0.800552583778375,0.0018342732303108305,0.6025496604355502,0.0017718893942746058,0.8490530364200432
27,1379.9,4.03732584763727,0.0029258104555672654,1382.5319691768516,0.8004622474970711,0.0018304782614127957,0.6025149472279435,0.001760768719248739,0.8490041411275566
28,1374.1,6.4265076052238514,0.004676884946673351,1382.3788340048309,0.8003736133756382,0.0018268859907417995,0.6024807740962891,0.0017494728891612162,0.8489560078455163
29,1375.9,9.697937925146768,0.007048432244455823,1382.23827455513,0.800292276896387,0.0018180346043641395,0.6024437721727933,0.0017295694206007157,0.8489039065155071
30,1378.3,12.407658925034971,0.009002146793176355,1382.1039039643674,0.8002145230326668,0.0018078575586750925,0.6024092393749495,0.001708873140166674,0.8488552853307292
31,1380.5,6.2048368229954285,0.004494630078229213,1381.9466717039354,0.8001235416157251,0.0017819955099190874,0.6023594606970224,0.0016754419806781942,0.8487851899848303
32,1379.1,6.445928947793328,0.004674011273869428,1381.79328972356,0.8000347883463066,0.0017587261320955257,0.6023114590403631,0.0016435150387585184,0.8487175976722388
33,1380.3,5.826662852782886,0.004221301784237402,1381.664915564883,0.7999605033934539,0.0017604425500882478,0.602274445782915,0.0016302201704600954,0.8486654789806776
34,1381.1,9.262828941527529,0.006706848846229476,1381.5082489069312,0.7998698500113013,0.0017400540075629763,0.6022251759025691,0.0015987579128627413,0.8485961052332662
35,1374.9,7.503332592921629,0.005457366057838118,1381.3484659448998,0.7997773946737115,0.0017188118229668028,0.6021746119002188,0.0015654387116450013,0.8485249159560058
36,1376.1,7.197221686178633,0.0052301589173596634,1381.201469433508,0.7996923371523479,0.001702375277419477,0.6021296749448023,0.0015365508338074482,0.8484616441275866
37,1371.9,7.179832867135557,0.005233495784776993,1381.0436797626817,0.799601012738073,0.0016884321871689075,0.6020800743511927,0.0015154624452050655,0.8483917802503006
38,1378.1,6.024948132556827,0.0043719237592024,1380.8895972718697,0.7995118348117194,0.001676833595106238,0.6020321199981207,0.0014956081203956232,0.8483242363033294
39,1379.1,8.369587803470372,0.006068876661206854,1380.7335811003445,0.7994215395821117,0.001666065977936143,0.6019833412508545,0.0014752018487420324,0.8482555360279911
40,1379.1,2.247220505424423,0.0016294833626455103,1380.5934401441887,0.7993404528780298,0.0016583580048499496,0.6019414913032533,0.0014499025998340519,0.8481966187533387
41,1383.7,5.761944116355173,0.004164157054531454,1380.472354849766,0.7992703722599067,0.0016526275746035076,0.601907946107412,0.001436089168123173,0.8481493656422107
42,1382.3,11.681181447096865,0.008450540003687236,1380.379020156895,0.7992163454656186,0.0016357230979768408,0.6018814426646595,0.0014201166731070346,0.8481120221148201
43,1385.5,4.636809247747852,0.0033466685295906544,1380.296510171702,0.7991686047574121,0.0016241502890663412,0.6018599747027947,0.001400013187681761,0.848081796046193
44,1379.3,7.661592523751182,0.005554696239941407,1380.2358643390767,0.7991335140212064,0.0016297444050231919,0.6018483402643248,0.0013947507135470883,0.8480654173386203
45,1379.1,3.681032463861192,0.0026691555825257,1380.1766007029587,0.7990992236713566,0.0016360404744081372,0.6018375927187333,0.0013899037470373379,0.8480502887569477
46,1377.7,5.932958789676531,0.004306422871217631,1380.1245370382553,0.7990691155285898,0.0016450196970823176,0.6018302530618005,0.0013813297860090273,0.8480399781250985
47,1378.5,4.06201920231798,0.0029466951050547553,1380.0774142467415,0.7990418988056102,0.0016686930862535323,0.601825320384811,0.0013701726908902118,0.8480330940946892
48,1382.5,2.8722813232690143,0.0020775995105019995,1380.0369519691153,0.799018526235684,0.0016813789159743624,0.6018235287802943,0.0013564712911699197,0.8480306232535784
49,1378.9,4.449719092257398,0.003227006376283558,1379.9797597104616,0.7989854439652273,0.0016932433459463092,0.6018146617952767,0.0013519023684922405,0.848018155819768
50,1378.5,5.830951894845301,0.004229925204820675,1379.920525182391,0.7989511867994578,0.001716297497842609,0.6018051083847845,0.0013522779581603514,0.8480047286961924
51,1379.5,7.858116822750856,0.005696351448170247,1379.8614804666781,0.7989170386184338,0.0017378643211831879,0.6017958259447624,0.0013521734373671086,0.8479916833914842
52,1380.7,2.819574435974337,0.0020421340160602136,1379.7989588208357,0.798880862277026,0.0017561923727592173,0.6017851992649673,0.001356177629984952,0.8479767268914806
53,1377.3,6.1400325732035,0.0044580211814444935,1379.7353169509138,0.7988440383864046,0.0017712628794254517,0.6017742400950318,0.001357460716332918,0.8479613030814479
54,1380.9,7.2835430938520584,0.005274489893440552,1379.6862292790438,0.7988156513225373,0.0017914855900314352,0.6017697690088659,0.0013584516998546225,0.8479550334968626
55,1375.7,3.8987177379235853,0.002833988324433805,1379.6394223185598,0.7987885831248148,0.0018107514155834574,0.6017664171312082,0.001359566913591352,0.8479503395291281
56,1381.1,5.572252686302012,0.004034648241475644,1379.5853339887083,0.7987572857988992,0.0018242036585736315,0.6017599976676553,0.0013619463828193406,0.8479413076971218
57,1378.3,5.953990258641679,0.004319807196286497,1379.5381134150705,0.7987299621695636,0.001839303570956113,0.6017566662097937,0.0013667469667957947,0.8479366249658101
58,1382.3,5.6964901474504455,0.004121023039463536,1379.49946106538,0.7987076120953319,0.0018559601618277823,0.6017571487764881,0.0013675759473824373,0.8479373316506755
59,1385.5,6.34428877022476,0.004579060822969874,1379.4824820101016,0.7986978254456829,0.0018682244579680063,0.6017671464658225,0.0013588810247746536,0.8479514655863675
60,1382.9,6.730527468185536,0.004866966135067999,1379.485924777493,0.7986998570656475,0.0018701571132638086,0.6017860981499907,0.0013443766566000395,0.8479782123023833
61,1383.7,6.797058187186572,0.004912234001002076,1379.4970243557748,0.7987063177205115,0.001868989096306319,0.6018058970580377,0.0013289904115353546,0.848006148329057
62,1381.5,7.176350047203662,0.005194607345062368,1379.5057341110667,0.7987113823204218,0.0018670155956874292,0.6018172687881271,0.001318090171931364,0.8480221956849892
63,1385.5,4.8218253804964775,0.003480205976540222,1379.5257255878118,0.7987229833557871,0.0018705692187268863,0.6018342387388946,0.0013096372531196054,0.8480461342978739
64,1384.9,9.95238664843765,0.007186357605919309,1379.5524631595904,0.7987384844384003,0.0018775908355174022,0.6018548032770518,0.0013065088870002283,0.848075132419145
65,1381.5,11.629703349613008,0.008418171081876952,1379.5778377078275,0.7987531942794933,0.0018837546429085537,0.6018753996499916,0.0013035909675052342,0.848104173331835
66,1385.7,6.942621983083913,0.0050101912268773275,1379.6019538123342,0.7987671734228627,0.0018890388109500827,0.601896048376029,0.0013008627384369076,0.8481332859465815
67,1381.3,10.353743284435827,0.007495651404065611,1379.624916052922,0.7987804824123047,0.0018934232988082696,0.6019142465220927,0.0012983000065879282,0.8481589433720425
68,1380.5,7.106335201775948,0.005147653170428068,1379.646829009402,0.7987931817916157,0.001896889872331722,0.6019327083152674,0.0012958920189867684,0.8481849702308178
